batting_team,bowling_team,city,runs_left,balls_left,wickets_left,target,crr,rrr,result
Kolkata Knight Riders,Gujarat Lions,Rajkot,170,112,10,184,10.5,9.107142857142858,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,169,111,10,184,10.0,9.135135135135135,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,165,110,10,184,11.4,9.0,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,165,109,10,184,10.363636363636363,9.082568807339449,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,164,108,10,184,10.0,9.11111111111111,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,160,107,10,184,11.076923076923077,8.97196261682243,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,159,106,10,184,10.714285714285714,9.0,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,158,105,10,184,10.4,9.028571428571428,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,154,104,10,184,11.25,8.884615384615385,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,148,103,10,184,12.705882352941176,8.62135922330097,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,148,102,10,184,12.0,8.705882352941176,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,147,101,10,184,11.68421052631579,8.732673267326733,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,147,100,10,184,11.1,8.82,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,143,101,10,184,12.947368421052632,8.495049504950495,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,143,100,10,184,12.3,8.58,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,142,99,10,184,12.0,8.606060606060606,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,142,98,10,184,11.454545454545455,8.693877551020408,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,142,97,10,184,10.956521739130435,8.783505154639176,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,138,96,10,184,11.5,8.625,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,138,95,10,184,11.04,8.715789473684211,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,138,94,10,184,10.615384615384615,8.808510638297872,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,137,93,10,184,10.444444444444445,8.838709677419354,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,136,92,10,184,10.285714285714286,8.869565217391305,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,132,91,10,184,10.758620689655173,8.703296703296703,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,131,90,10,184,10.6,8.733333333333333,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,127,89,10,184,11.03225806451613,8.561797752808989,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,123,88,10,184,11.4375,8.386363636363637,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,123,87,10,184,11.090909090909092,8.482758620689655,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,119,86,10,184,11.470588235294118,8.30232558139535,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,115,85,10,184,11.82857142857143,8.117647058823529,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,111,84,10,184,12.166666666666666,7.928571428571429,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,105,83,10,184,12.81081081081081,7.590361445783133,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,101,82,10,184,13.105263157894736,7.390243902439025,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,101,81,10,184,12.76923076923077,7.481481481481482,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,95,80,10,184,13.35,7.125,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,89,79,10,184,13.902439024390244,6.7594936708860756,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,88,78,10,184,13.714285714285714,6.769230769230769,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,87,77,10,184,13.534883720930232,6.779220779220779,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,86,76,10,184,13.363636363636363,6.7894736842105265,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,85,75,10,184,13.2,6.8,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,83,74,10,184,13.173913043478262,6.72972972972973,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,81,73,10,184,13.148936170212766,6.657534246575342,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,81,72,10,184,12.875,6.75,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,77,71,10,184,13.10204081632653,6.507042253521127,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,76,70,10,184,12.96,6.514285714285714,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,76,69,10,184,12.705882352941176,6.608695652173913,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,75,68,10,184,12.576923076923077,6.617647058823529,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,75,67,10,184,12.339622641509434,6.7164179104477615,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,75,66,10,184,12.11111111111111,6.818181818181818,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,73,65,10,184,12.10909090909091,6.7384615384615385,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,73,64,10,184,11.892857142857142,6.84375,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,72,63,10,184,11.789473684210526,6.857142857142857,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,70,62,10,184,11.793103448275861,6.774193548387097,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,69,61,10,184,11.694915254237289,6.786885245901639,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,68,60,10,184,11.6,6.8,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,67,59,10,184,11.508196721311476,6.813559322033898,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,67,58,10,184,11.32258064516129,6.931034482758621,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,65,57,10,184,11.333333333333334,6.842105263157895,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,61,56,10,184,11.53125,6.535714285714286,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,61,55,10,184,11.353846153846154,6.654545454545454,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,57,54,10,184,11.545454545454545,6.333333333333333,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,53,53,10,184,11.73134328358209,6.0,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,48,53,10,184,12.17910447761194,5.433962264150943,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,47,52,10,184,12.088235294117647,5.423076923076923,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,43,51,10,184,12.26086956521739,5.0588235294117645,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,42,50,10,184,12.17142857142857,5.04,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,41,49,10,184,12.084507042253522,5.020408163265306,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,39,48,10,184,12.083333333333334,4.875,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,38,47,10,184,12.0,4.851063829787234,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,37,46,10,184,11.91891891891892,4.826086956521739,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,36,47,10,184,12.164383561643836,4.595744680851064,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,35,46,10,184,12.08108108108108,4.565217391304348,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,34,45,10,184,12.0,4.533333333333333,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,33,44,10,184,11.921052631578947,4.5,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,32,43,10,184,11.844155844155845,4.465116279069767,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,31,42,10,184,11.76923076923077,4.428571428571429,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,25,41,10,184,12.075949367088608,3.658536585365854,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,24,40,10,184,12.0,3.6,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,23,39,10,184,11.925925925925926,3.5384615384615383,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,23,38,10,184,11.78048780487805,3.6315789473684212,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,22,37,10,184,11.710843373493976,3.5675675675675675,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,22,36,10,184,11.571428571428571,3.6666666666666665,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,21,35,10,184,11.505882352941176,3.6,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,15,34,10,184,11.790697674418604,2.6470588235294117,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,11,33,10,184,11.931034482758621,2.0,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,5,32,10,184,12.204545454545455,0.9375,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,4,31,10,184,12.134831460674157,0.7741935483870968,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,2,30,10,184,12.133333333333333,0.4,1
Kolkata Knight Riders,Gujarat Lions,Rajkot,0,29,10,184,12.131868131868131,0.0,1
Kings XI Punjab,Rising Pune Supergiant,Indore,164,119,10,164,0.0,8.268907563025211,1
Kings XI Punjab,Rising Pune Supergiant,Indore,164,118,10,164,0.0,8.338983050847459,1
Kings XI Punjab,Rising Pune Supergiant,Indore,160,117,10,164,8.0,8.205128205128204,1
Kings XI Punjab,Rising Pune Supergiant,Indore,159,116,10,164,7.5,8.224137931034482,1
Kings XI Punjab,Rising Pune Supergiant,Indore,158,115,10,164,7.2,8.243478260869566,1
Kings XI Punjab,Rising Pune Supergiant,Indore,158,114,10,164,6.0,8.31578947368421,1
Kings XI Punjab,Rising Pune Supergiant,Indore,158,113,10,164,5.142857142857143,8.389380530973451,1
Kings XI Punjab,Rising Pune Supergiant,Indore,157,112,10,164,5.25,8.410714285714286,1
Kings XI Punjab,Rising Pune Supergiant,Indore,153,111,10,164,7.333333333333333,8.27027027027027,1
Kings XI Punjab,Rising Pune Supergiant,Indore,152,110,10,164,7.2,8.290909090909091,1
Kings XI Punjab,Rising Pune Supergiant,Indore,151,109,10,164,7.090909090909091,8.311926605504587,1
Kings XI Punjab,Rising Pune Supergiant,Indore,150,108,10,164,7.0,8.333333333333334,1
Kings XI Punjab,Rising Pune Supergiant,Indore,149,107,10,164,6.923076923076923,8.355140186915888,1
Kings XI Punjab,Rising Pune Supergiant,Indore,145,106,10,164,8.142857142857142,8.20754716981132,1
Kings XI Punjab,Rising Pune Supergiant,Indore,139,107,10,164,11.538461538461538,7.794392523364486,1
Kings XI Punjab,Rising Pune Supergiant,Indore,138,106,10,164,11.142857142857142,7.811320754716981,1
Kings XI Punjab,Rising Pune Supergiant,Indore,137,105,10,164,10.8,7.828571428571428,1
Kings XI Punjab,Rising Pune Supergiant,Indore,137,104,10,164,10.125,7.903846153846154,1
Kings XI Punjab,Rising Pune Supergiant,Indore,137,103,9,164,9.529411764705882,7.980582524271845,1
Kings XI Punjab,Rising Pune Supergiant,Indore,137,102,9,164,9.0,8.058823529411764,1
Kings XI Punjab,Rising Pune Supergiant,Indore,137,101,9,164,8.526315789473685,8.138613861386139,1
Kings XI Punjab,Rising Pune Supergiant,Indore,133,100,9,164,9.3,7.98,1
Kings XI Punjab,Rising Pune Supergiant,Indore,133,99,9,164,8.857142857142858,8.06060606060606,1
Kings XI Punjab,Rising Pune Supergiant,Indore,132,98,9,164,8.727272727272727,8.081632653061224,1
Kings XI Punjab,Rising Pune Supergiant,Indore,126,97,9,164,9.91304347826087,7.793814432989691,1
Kings XI Punjab,Rising Pune Supergiant,Indore,126,96,9,164,9.5,7.875,1
Kings XI Punjab,Rising Pune Supergiant,Indore,125,95,9,164,9.36,7.894736842105263,1
Kings XI Punjab,Rising Pune Supergiant,Indore,125,94,9,164,9.0,7.9787234042553195,1
Kings XI Punjab,Rising Pune Supergiant,Indore,124,93,9,164,8.88888888888889,8.0,1
Kings XI Punjab,Rising Pune Supergiant,Indore,120,92,9,164,9.428571428571429,7.826086956521739,1
Kings XI Punjab,Rising Pune Supergiant,Indore,116,91,9,164,9.931034482758621,7.648351648351649,1
Kings XI Punjab,Rising Pune Supergiant,Indore,116,90,9,164,9.6,7.733333333333333,1
Kings XI Punjab,Rising Pune Supergiant,Indore,115,89,9,164,9.483870967741936,7.752808988764045,1
Kings XI Punjab,Rising Pune Supergiant,Indore,115,88,8,164,9.1875,7.840909090909091,1
Kings XI Punjab,Rising Pune Supergiant,Indore,114,87,8,164,9.090909090909092,7.862068965517241,1
Kings XI Punjab,Rising Pune Supergiant,Indore,113,86,8,164,9.0,7.883720930232558,1
Kings XI Punjab,Rising Pune Supergiant,Indore,109,85,8,164,9.428571428571429,7.694117647058824,1
Kings XI Punjab,Rising Pune Supergiant,Indore,108,84,8,164,9.333333333333334,7.714285714285714,1
Kings XI Punjab,Rising Pune Supergiant,Indore,107,83,8,164,9.243243243243244,7.734939759036145,1
Kings XI Punjab,Rising Pune Supergiant,Indore,106,82,8,164,9.157894736842104,7.7560975609756095,1
Kings XI Punjab,Rising Pune Supergiant,Indore,106,81,8,164,8.923076923076923,7.851851851851852,1
Kings XI Punjab,Rising Pune Supergiant,Indore,106,80,8,164,8.7,7.95,1
Kings XI Punjab,Rising Pune Supergiant,Indore,106,79,8,164,8.487804878048781,8.050632911392405,1
Kings XI Punjab,Rising Pune Supergiant,Indore,105,78,8,164,8.428571428571429,8.076923076923077,1
Kings XI Punjab,Rising Pune Supergiant,Indore,105,77,8,164,8.232558139534884,8.181818181818182,1
Kings XI Punjab,Rising Pune Supergiant,Indore,105,76,8,164,8.045454545454545,8.289473684210526,1
Kings XI Punjab,Rising Pune Supergiant,Indore,104,75,8,164,8.0,8.32,1
Kings XI Punjab,Rising Pune Supergiant,Indore,103,74,8,164,7.956521739130435,8.35135135135135,1
Kings XI Punjab,Rising Pune Supergiant,Indore,102,73,8,164,7.914893617021277,8.383561643835616,1
Kings XI Punjab,Rising Pune Supergiant,Indore,102,72,8,164,7.75,8.5,1
Kings XI Punjab,Rising Pune Supergiant,Indore,101,71,8,164,7.714285714285714,8.535211267605634,1
Kings XI Punjab,Rising Pune Supergiant,Indore,101,70,8,164,7.56,8.657142857142857,1
Kings XI Punjab,Rising Pune Supergiant,Indore,101,69,8,164,7.411764705882353,8.782608695652174,1
Kings XI Punjab,Rising Pune Supergiant,Indore,100,68,8,164,7.384615384615385,8.823529411764707,1
Kings XI Punjab,Rising Pune Supergiant,Indore,99,67,8,164,7.3584905660377355,8.865671641791044,1
Kings XI Punjab,Rising Pune Supergiant,Indore,98,66,8,164,7.333333333333333,8.909090909090908,1
Kings XI Punjab,Rising Pune Supergiant,Indore,97,65,8,164,7.3090909090909095,8.953846153846154,1
Kings XI Punjab,Rising Pune Supergiant,Indore,96,64,8,164,7.285714285714286,9.0,1
Kings XI Punjab,Rising Pune Supergiant,Indore,95,63,8,164,7.2631578947368425,9.047619047619047,1
Kings XI Punjab,Rising Pune Supergiant,Indore,94,62,8,164,7.241379310344827,9.096774193548388,1
Kings XI Punjab,Rising Pune Supergiant,Indore,93,61,8,164,7.220338983050848,9.147540983606557,1
Kings XI Punjab,Rising Pune Supergiant,Indore,91,60,8,164,7.3,9.1,1
Kings XI Punjab,Rising Pune Supergiant,Indore,90,59,8,164,7.278688524590164,9.152542372881356,1
Kings XI Punjab,Rising Pune Supergiant,Indore,84,58,8,164,7.741935483870968,8.689655172413794,1
Kings XI Punjab,Rising Pune Supergiant,Indore,83,57,8,164,7.714285714285714,8.736842105263158,1
Kings XI Punjab,Rising Pune Supergiant,Indore,82,56,8,164,7.6875,8.785714285714286,1
Kings XI Punjab,Rising Pune Supergiant,Indore,81,55,8,164,7.661538461538462,8.836363636363636,1
Kings XI Punjab,Rising Pune Supergiant,Indore,81,54,7,164,7.545454545454546,9.0,1
Kings XI Punjab,Rising Pune Supergiant,Indore,81,53,7,164,7.432835820895522,9.169811320754716,1
Kings XI Punjab,Rising Pune Supergiant,Indore,80,52,7,164,7.411764705882353,9.23076923076923,1
Kings XI Punjab,Rising Pune Supergiant,Indore,79,51,7,164,7.391304347826087,9.294117647058824,1
Kings XI Punjab,Rising Pune Supergiant,Indore,79,53,6,164,7.611940298507463,8.943396226415095,1
Kings XI Punjab,Rising Pune Supergiant,Indore,78,52,6,164,7.588235294117647,9.0,1
Kings XI Punjab,Rising Pune Supergiant,Indore,77,51,6,164,7.565217391304348,9.058823529411764,1
Kings XI Punjab,Rising Pune Supergiant,Indore,76,50,6,164,7.542857142857143,9.12,1
Kings XI Punjab,Rising Pune Supergiant,Indore,76,49,6,164,7.436619718309859,9.306122448979592,1
Kings XI Punjab,Rising Pune Supergiant,Indore,76,48,6,164,7.333333333333333,9.5,1
Kings XI Punjab,Rising Pune Supergiant,Indore,70,47,6,164,7.726027397260274,8.936170212765957,1
Kings XI Punjab,Rising Pune Supergiant,Indore,69,46,6,164,7.702702702702703,9.0,1
Kings XI Punjab,Rising Pune Supergiant,Indore,68,45,6,164,7.68,9.066666666666666,1
Kings XI Punjab,Rising Pune Supergiant,Indore,64,44,6,164,7.894736842105263,8.727272727272727,1
Kings XI Punjab,Rising Pune Supergiant,Indore,63,43,6,164,7.87012987012987,8.790697674418604,1
Kings XI Punjab,Rising Pune Supergiant,Indore,62,42,6,164,7.846153846153846,8.857142857142858,1
Kings XI Punjab,Rising Pune Supergiant,Indore,61,41,6,164,7.822784810126582,8.926829268292684,1
Kings XI Punjab,Rising Pune Supergiant,Indore,60,41,6,164,7.89873417721519,8.78048780487805,1
Kings XI Punjab,Rising Pune Supergiant,Indore,56,40,6,164,8.1,8.4,1
Kings XI Punjab,Rising Pune Supergiant,Indore,54,39,6,164,8.148148148148149,8.307692307692308,1
Kings XI Punjab,Rising Pune Supergiant,Indore,54,38,6,164,8.048780487804878,8.526315789473685,1
Kings XI Punjab,Rising Pune Supergiant,Indore,54,37,6,164,7.951807228915663,8.756756756756756,1
Kings XI Punjab,Rising Pune Supergiant,Indore,48,36,6,164,8.285714285714286,8.0,1
Kings XI Punjab,Rising Pune Supergiant,Indore,48,35,6,164,8.188235294117646,8.228571428571428,1
Kings XI Punjab,Rising Pune Supergiant,Indore,48,35,6,164,8.188235294117646,8.228571428571428,1
Kings XI Punjab,Rising Pune Supergiant,Indore,44,34,6,164,8.372093023255815,7.764705882352941,1
Kings XI Punjab,Rising Pune Supergiant,Indore,43,33,6,164,8.344827586206897,7.818181818181818,1
Kings XI Punjab,Rising Pune Supergiant,Indore,42,32,6,164,8.318181818181818,7.875,1
Kings XI Punjab,Rising Pune Supergiant,Indore,42,31,6,164,8.224719101123595,8.129032258064516,1
Kings XI Punjab,Rising Pune Supergiant,Indore,36,30,6,164,8.533333333333333,7.2,1
Kings XI Punjab,Rising Pune Supergiant,Indore,35,29,6,164,8.505494505494505,7.241379310344827,1
Kings XI Punjab,Rising Pune Supergiant,Indore,29,28,6,164,8.804347826086957,6.214285714285714,1
Kings XI Punjab,Rising Pune Supergiant,Indore,23,27,6,164,9.096774193548388,5.111111111111111,1
Kings XI Punjab,Rising Pune Supergiant,Indore,23,26,6,164,9.0,5.3076923076923075,1
Kings XI Punjab,Rising Pune Supergiant,Indore,22,25,6,164,8.968421052631578,5.28,1
Kings XI Punjab,Rising Pune Supergiant,Indore,21,24,6,164,8.9375,5.25,1
Kings XI Punjab,Rising Pune Supergiant,Indore,21,23,6,164,8.845360824742269,5.478260869565218,1
Kings XI Punjab,Rising Pune Supergiant,Indore,21,22,6,164,8.755102040816327,5.7272727272727275,1
Kings XI Punjab,Rising Pune Supergiant,Indore,20,21,6,164,8.727272727272727,5.714285714285714,1
Kings XI Punjab,Rising Pune Supergiant,Indore,20,20,6,164,8.64,6.0,1
Kings XI Punjab,Rising Pune Supergiant,Indore,19,19,6,164,8.613861386138614,6.0,1
Kings XI Punjab,Rising Pune Supergiant,Indore,19,18,6,164,8.529411764705882,6.333333333333333,1
Kings XI Punjab,Rising Pune Supergiant,Indore,18,17,6,164,8.504854368932039,6.352941176470588,1
Kings XI Punjab,Rising Pune Supergiant,Indore,16,16,6,164,8.538461538461538,6.0,1
Kings XI Punjab,Rising Pune Supergiant,Indore,16,15,6,164,8.457142857142857,6.4,1
Kings XI Punjab,Rising Pune Supergiant,Indore,10,14,6,164,8.716981132075471,4.285714285714286,1
Kings XI Punjab,Rising Pune Supergiant,Indore,8,13,6,164,8.74766355140187,3.6923076923076925,1
Kings XI Punjab,Rising Pune Supergiant,Indore,7,12,6,164,8.722222222222221,3.5,1
Kings XI Punjab,Rising Pune Supergiant,Indore,7,11,6,164,8.642201834862385,3.8181818181818183,1
Kings XI Punjab,Rising Pune Supergiant,Indore,3,10,6,164,8.781818181818181,1.8,1
Kings XI Punjab,Rising Pune Supergiant,Indore,3,9,6,164,8.702702702702704,2.0,1
Kings XI Punjab,Rising Pune Supergiant,Indore,3,8,6,164,8.625,2.25,1
Kings XI Punjab,Rising Pune Supergiant,Indore,2,7,6,164,8.601769911504425,1.7142857142857142,1
Kings XI Punjab,Rising Pune Supergiant,Indore,1,6,6,164,8.578947368421053,1.0,1
Kings XI Punjab,Rising Pune Supergiant,Indore,0,5,6,164,8.556521739130435,0.0,1
Delhi Daredevils,Royal Challengers Bangalore,Bangalore,158,119,10,158,0.0,7.966386554621849,0
Delhi Daredevils,Royal Challengers Bangalore,Bangalore,157,118,10,158,3.0,7.983050847457627,0
Delhi Daredevils,Royal Challengers Bangalore,Bangalore,157,117,10,158,2.0,8.051282051282051,0
Delhi Daredevils,Royal Challengers Bangalore,Bangalore,156,116,10,158,3.0,8.068965517241379,0
Delhi Daredevils,Royal Challengers Bangalore,Bangalore,156,115,10,158,2.4,8.139130434782608,0
Delhi Daredevils,Royal Challengers Bangalore,Bangalore,152,114,10,158,6.0,8.0,0
Delhi Daredevils,Royal Challengers Bangalore,Bangalore,149,113,10,158,7.714285714285714,7.911504424778761,0
Delhi Daredevils,Royal Challengers Bangalore,Bangalore,149,113,10,158,7.714285714285714,7.911504424778761,0
Delhi Daredevils,Royal Challengers Bangalore,Bangalore,149,112,10,158,6.75,7.982142857142857,0
Delhi Daredevils,Royal Challengers Bangalore,Bangalore,148,111,10,158,6.666666666666667,8.0,0
Delhi Daredevils,Royal Challengers Bangalore,Bangalore,147,110,10,158,6.6,8.018181818181818,0
Delhi Daredevils,Royal Challengers Bangalore,Bangalore,146,109,10,158,6.545454545454546,8.036697247706423,0
Delhi Daredevils,Royal Challengers Bangalore,Bangalore,145,108,10,158,6.5,8.055555555555555,0
Delhi Daredevils,Royal Challengers Bangalore,Bangalore,141,107,10,158,7.846153846153846,7.906542056074766,0
Delhi Daredevils,Royal Challengers Bangalore,Bangalore,141,106,10,158,7.285714285714286,7.981132075471698,0
Delhi Daredevils,Royal Challengers Bangalore,Bangalore,141,105,10,158,6.8,8.057142857142857,0
Delhi Daredevils,Royal Challengers Bangalore,Bangalore,141,104,10,158,6.375,8.134615384615385,0
Delhi Daredevils,Royal Challengers Bangalore,Bangalore,141,103,10,158,6.0,8.21359223300971,0
Delhi Daredevils,Royal Challengers Bangalore,Bangalore,137,102,10,158,7.0,8.058823529411764,0
Delhi Daredevils,Royal Challengers Bangalore,Bangalore,136,101,10,158,6.947368421052632,8.07920792079208,0
Delhi Daredevils,Royal Challengers Bangalore,Bangalore,132,100,10,158,7.8,7.92,0
Delhi Daredevils,Royal Challengers Bangalore,Bangalore,130,99,10,158,8.0,7.878787878787879,0
Delhi Daredevils,Royal Challengers Bangalore,Bangalore,129,98,10,158,7.909090909090909,7.8979591836734695,0
Delhi Daredevils,Royal Challengers Bangalore,Bangalore,127,97,10,158,8.08695652173913,7.855670103092783,0
